"jwmays.com","Brooklyn, NY","1 to 50 Employees","Company - Public (MAYS)","$10 to $25 million (USD)"
"k2mdesign.com","Cleveland, OH","51 to 200 Employees","Private Practice / Firm","Unknown / Non-Applicable"
"kaman.com","Bloomfield, CT","5001 to 10000 Employees","Company - Public (KAMN)","$1 to $2 billion (USD)"
"karyopharm.com","Newton, MA","201 to 500 Employees","Company - Public (KPTI)","Unknown / Non-Applicable"
"kaspien.com","Spokane Valley, WA","51 to 200 Employees","Company - Public","$100 to $500 million (USD)"
"katespade.com","New York, NY","5001 to 10000 Employees","Company - Public","$1 to $2 billion (USD)"
"kaydon.com","Ann Arbor, MI","1001 to 5000 Employees","Subsidiary or Business Segment","$100 to $500 million (USD)"
"kbhome.com","Los Angeles, CA","1001 to 5000 Employees","Company - Public (KBH)","$2 to $5 billion (USD)"
"kcg.com","New York, NY","501 to 1000 Employees","Company - Public","$1 to $2 billion (USD)"
"kcsouthern.com","Kansas City, MO","5001 to 10000 Employees","Company - Public (KSU)","$2 to $5 billion (USD)"
"keithley.com","Solon, OH","201 to 500 Employees","Subsidiary or Business Segment","$50 to $100 million (USD)"
"kelloggcareers.com","Battle Creek, MI","10000+ Employees","Company - Public (K)","$10+ billion (USD)"
"kellyservices.com","Troy, MI","5001 to 10000 Employees","Company - Public (KELYA, KELYB)","$5 to $10 billion (USD)"
"kennametal.com","Latrobe, PA","5001 to 10000 Employees","Company - Public (KMT)","$1 to $2 billion (USD)"
"kewaunee.com","Statesville, NC","501 to 1000 Employees","Company - Public (KEQU)","$100 to $500 million (USD)"
"key.com","Cleveland, OH","10000+ Employees","Company - Public (KEY)","$5 to $10 billion (USD)"
"keysight.com","Santa Rosa, CA","10000+ Employees","Company - Public (KEYS)","$2 to $5 billion (USD)"
"keytronic.com","Spokane Valley, WA","5001 to 10000 Employees","Company - Public (KTCC)","$100 to $500 million (USD)"
"khov.com","Matawan, NJ","1001 to 5000 Employees","Company - Public (HOV)","$2 to $5 billion (USD)"
"kimballelectronics.com","Jasper, IN","1001 to 5000 Employees","Company - Public (KE)","$500 million to $1 billion (USD)"
"kimberly-clark.com","Irving, TX","10000+ Employees","Company - Public (KMB)","$10+ billion (USD)"
"kindermorgan.com","Houston, TX","10000+ Employees","Company - Public (KMI)","$10+ billion (USD)"
"kindredbio.com","Burlingame, CA","1 to 50 Employees","Company - Public (KIN)","$5 to $10 million (USD)"
"kindredhealthcare.com","Louisville, KY","10000+ Employees","Company - Private","$5 to $10 billion (USD)"
"kinemed.com","Piedmont, CA","51 to 200 Employees","Company - Private","$5 to $10 million (USD)"
"king.com","London, United Kingdom","1001 to 5000 Employees","Company - Public","Unknown / Non-Applicable"
"kingstoneinsurance.com","Kingston, NY","51 to 200 Employees","Company - Public","Unknown / Non-Applicable"
"kinross.com","Toronto, Canada","5001 to 10000 Employees","Company - Public (KGC)","$2 to $5 billion (USD)"
"kirbycorp.com","Houston, TX","5001 to 10000 Employees","Company - Public (KEX)","$2 to $5 billion (USD)"
"kitepharma.com","Santa Monica, CA","1001 to 5000 Employees","Company - Public","$10 to $25 million (USD)"
"kkr.com","New York, NY","1001 to 5000 Employees","Company - Public (KKR)","Unknown / Non-Applicable"
"kla.com","Milpitas, CA","5001 to 10000 Employees","Company - Public (KLAC)","$2 to $5 billion (USD)"
"knowles.com","Itasca, IL","5001 to 10000 Employees","Company - Public (KN)","$500 million to $1 billion (USD)"
"kns.com","Singapore, Singapore","1001 to 5000 Employees","Company - Public (KLIC)","$500 million to $1 billion (USD)"
"kodak.com","Rochester, NY","1001 to 5000 Employees","Company - Public (KODK)","$1 to $2 billion (USD)"
"koss.com","Milwaukee, WI","51 to 200 Employees","Company - Public (KOSS)","$10 to $25 million (USD)"
"kraftheinzcompany.com","Chicago, IL","10000+ Employees","Company - Public (KHC)","$10+ billion (USD)"
"kytherabiopharma.com","Westlake Village, CA","51 to 200 Employees","Company - Private","$10 to $25 million (USD)"
"l3harris.com","Melbourne, FL","10000+ Employees","Company - Public (LHX)","$10+ billion (USD)"
"laddercapital.com","New York, NY","51 to 200 Employees","Company - Public (LADR)","$100 to $500 million (USD)"
"lakecitybank.com","Warsaw, IN","501 to 1000 Employees","Company - Public (LKFN)","$100 to $500 million (USD)"
"lakeland.com","Decatur, AL","1001 to 5000 Employees","Company - Public (LAKE)","$50 to $100 million (USD)"
"lakesunbank.com","Newport, NH","201 to 500 Employees","Unknown","$50 to $100 million (USD)"
"lamresearch.com","Fremont, CA","10000+ Employees","Company - Public (LRCX)","$5 to $10 billion (USD)"
"lancastercolony.com","Westerville, OH","1001 to 5000 Employees","Company - Public (LANC)","$1 to $2 billion (USD)"
"landauerinc.com","Glenwood, IL","501 to 1000 Employees","Company - Public (LDR)","$100 to $500 million (USD)"
"landsend.com","Dodgeville, WI","5001 to 10000 Employees","Company - Public (LE)","$1 to $2 billion (USD)"
"lantheus.com","North Billerica, MA","501 to 1000 Employees","Company - Public (LNTH)","$100 to $500 million (USD)"
"lasercard.com","Mountain View, CA","51 to 200 Employees","Subsidiary or Business Segment","$50 to $100 million (USD)"
"latticesemi.com","Hillsboro, OR","501 to 1000 Employees","Company - Public (LSCC)","$100 to $500 million (USD)"
"lawsonproducts.com","Chicago, IL","1001 to 5000 Employees","Company - Public (LAWS)","$100 to $500 million (USD)"
"la-z-boy.com","Monroe, MI","5001 to 10000 Employees","Company - Public (LZB)","$1 to $2 billion (USD)"
"lb.com","Columbus, OH","10000+ Employees","Company - Public (LB)","$10+ billion (USD)"
"lbfoster.com","Pittsburgh, PA","1001 to 5000 Employees","Company - Public (FSTR)","$100 to $500 million (USD)"
"lcindustries.com","Durham, NC","1 to 50 Employees","Company - Private","Unknown / Non-Applicable"
"ldr.sg","Singapore, Singapore","1 to 50 Employees","Company - Private","Unknown / Non-Applicable"
"lear.com","Southfield, MI","10000+ Employees","Company - Public (LEA)","$10+ billion (USD)"
"lee.net","Davenport, IA","1001 to 5000 Employees","Company - Public (LEE)","$500 million to $1 billion (USD)"
"legalzoom.com","Glendale, CA","1001 to 5000 Employees","Company - Public (LZ)","Unknown / Non-Applicable"
"leggett.com","Carthage, MO","10000+ Employees","Company - Public (LEG)","$2 to $5 billion (USD)"
"leggmason.com","Baltimore, MD","1001 to 5000 Employees","Company - Public (LM)","$2 to $5 billion (USD)"
"leisuretechny.com","Staatsburg, NY","Unknown","Company - Private","Unknown / Non-Applicable"
"lendingclub.com","San Francisco, CA","1001 to 5000 Employees","Company - Public (LC)","$500 million to $1 billion (USD)"
"lennar.com","Miami, FL","5001 to 10000 Employees","Company - Public (LEN)","$5 to $10 billion (USD)"
"levistrauss.com","San Francisco, CA","10000+ Employees","Company - Public (LEVI)","$2 to $5 billion (USD)"
"lgihomes.com","The Woodlands, TX","1001 to 5000 Employees","Company - Public (LGIH)","$2 to $5 billion (USD)"
"liberty.co.za","Braamfontein, South Africa","1001 to 5000 Employees","Company - Public (LBH)","$2 to $5 billion (USD)"
"libertymedia.com","Englewood, CO","1001 to 5000 Employees","Company - Public (LMCA)","$5 to $10 billion (USD)"
"libertyreverse.com","Rancho Cordova, CA","201 to 500 Employees","Subsidiary or Business Segment","Unknown / Non-Applicable"
"lifeway.net","Morton Grove, IL","201 to 500 Employees","Company - Public (LWAY)","$100 to $500 million (USD)"
"lightinthebox.com","Beijing, China","1001 to 5000 Employees","Company - Public (LITB)","Unknown / Non-Applicable"
"lilly.com","Indianapolis, IN","10000+ Employees","Company - Public (LLY)","$10+ billion (USD)"
"limbachinc.com","Pittsburgh, PA","1001 to 5000 Employees","Company - Public (LMB)","$500 million to $1 billion (USD)"
"lincolnelectric.com","Euclid, OH","10000+ Employees","Company - Public (LECO)","$2 to $5 billion (USD)"
"lindsay.com","Omaha, NE","1001 to 5000 Employees","Company - Public (LNN)","$500 million to $1 billion (USD)"
"linear.com","Milpitas, CA","1001 to 5000 Employees","Company - Public (LLTC)","$1 to $2 billion (USD)"
"lipocine.com","Salt Lake City, UT","1 to 50 Employees","Company - Private","Less than $1 million (USD)"
"livenaked.com","Shanghai, China","501 to 1000 Employees","Company - Private","Unknown / Non-Applicable"
"liveoakbank.com","Wilmington, NC","501 to 1000 Employees","Company - Public (LOB)","Unknown / Non-Applicable"
"liveramp.com","San Francisco, CA","1001 to 5000 Employees","Company - Public (RAMP)","$100 to $500 million (USD)"
"lloydsbankinggroup.com/careers","London, United Kingdom","10000+ Employees","Company - Public (LLOY)","Unknown / Non-Applicable"
"lmlpayment.com","Vancouver, Canada","51 to 200 Employees","Company - Public","$25 to $50 million (USD)"
"lockheedmartin.com","Bethesda, MD","10000+ Employees","Company - Public (LMT)","$10+ billion (USD)"
"loews.com","New York, NY","201 to 500 Employees","Company - Public (L)","$10+ billion (USD)"
"lojack.com","Irvine, CA","501 to 1000 Employees","Subsidiary or Business Segment","$100 to $500 million (USD)"
"loxooncology.com","Stamford, CT","51 to 200 Employees","Company - Public","Unknown / Non-Applicable"
"lpl.com","Fort Mill, SC","1001 to 5000 Employees","Company - Public (LPLA)","$2 to $5 billion (USD)"
"lsi.com","San Jose, CA","10000+ Employees","Subsidiary or Business Segment","$100 to $500 million (USD)"
"lsi-industries.com","Blue Ash, OH","1001 to 5000 Employees","Company - Public (LYTS)","$100 to $500 million (USD)"
"lubrizol.com","Wickliffe, OH","5001 to 10000 Employees","Company - Private","$1 to $2 billion (USD)"
"lubys.com","Houston, TX","5001 to 10000 Employees","Company - Public (LUB)","$100 to $500 million (USD)"
"lufkin.com","Missouri City, TX","Unknown","Subsidiary or Business Segment","Unknown / Non-Applicable"
"lumen.com","Monroe, LA","10000+ Employees","Company - Public (LUMN)","$10+ billion (USD)"
"lumenis.com","Frankfurt am Main, Egypt","501 to 1000 Employees","Company - Public (LMNS)","$100 to $500 million (USD)"
"luxoft.com","Zug, Switzerland","10000+ Employees","Company - Public (LXFT)","Unknown / Non-Applicable"
"macrogenics.com","Rockville, MD","201 to 500 Employees","Company - Public (MGNX)","$100 to $500 million (USD)"
"macysjobs.com","New York, NY","10000+ Employees","Company - Public (M)","$10+ billion (USD)"
"magellanhealth.com","Scottsdale, AZ","10000+ Employees","Company - Public (MGLN)","$5 to $10 billion (USD)"
"magellanpetroleum.com","Denver, CO","1 to 50 Employees","Subsidiary or Business Segment","$10 to $25 million (USD)"
"magna.com","Aurora, Canada","10000+ Employees","Company - Public (MGA)","$10+ billion (USD)"
"magnetek.com","Menomonee Falls, WI","201 to 500 Employees","Company - Public (MAG)","$100 to $500 million (USD)"
"magnite.com","Los Angeles, CA","501 to 1000 Employees","Company - Public (MGNI)","$100 to $500 million (USD)"
"malibuboats.com","Loudon, TN","501 to 1000 Employees","Company - Public (MBUU)","$100 to $500 million (USD)"
"manitowoccranes.com","Milwaukee, WI","10000+ Employees","Company - Public (MTW)","$500 million to $1 billion (USD)"
"manpowergroup.com","Milwaukee, WI","10000+ Employees","Company - Public (MAN)","$10+ billion (USD)"
"mapi-pharma.com","Ness Ziona, Israel","1 to 50 Employees","Unknown","Unknown / Non-Applicable"
"marathonoil.com","Houston, TX","1001 to 5000 Employees","Company - Public (MRO)","$5 to $10 billion (USD)"
"marcuscorp.com","Milwaukee, WI","10000+ Employees","Company - Public (MCS)","$100 to $500 million (USD)"
"marcusmillichap.com","Calabasas, CA","1001 to 5000 Employees","Company - Public (MMI)","$500 million to $1 billion (USD)"
"marinsoftware.com","San Francisco, CA","201 to 500 Employees","Company - Public (MRIN)","$50 to $100 million (USD)"
"markelcorp.com","Glen Allen, VA","5001 to 10000 Employees","Company - Public (MKL)","$10+ billion (USD)"
"marketo.com","San Mateo, CA","1001 to 5000 Employees","Company - Public","Unknown / Non-Applicable"
"markwest.com","Denver, CO","1001 to 5000 Employees","Company - Public (MWE)","$10 to $25 million (USD)"
"marps-marinepetroleumtrust.com","Dallas, TX","1 to 50 Employees","Company - Public (MARPS)","$1 to $5 million (USD)"
"marronebio.com","Davis, CA","51 to 200 Employees","Company - Public (MBII)","$10 to $25 million (USD)"
"marten.com","Mondovi, WI","1001 to 5000 Employees","Company - Public (MRTN)","$500 million to $1 billion (USD)"
"masco.com","Livonia, MI","10000+ Employees","Company - Public (MAS)","$5 to $10 billion (USD)"
"masonite.com","Tampa, FL","5001 to 10000 Employees","Company - Public (DOOR)","$2 to $5 billion (USD)"
"mastec.com","Coral Gables, FL","10000+ Employees","Company - Public (MTZ)","$5 to $10 billion (USD)"
"materialise.com","Leuven, Belgium","1001 to 5000 Employees","Company - Public (MTLS)","$50 to $100 million (USD)"
"materials-sciences.com","Horsham, PA","Unknown","Company - Private","Unknown / Non-Applicable"
"materion.com","Cleveland, OH","1001 to 5000 Employees","Company - Public (MTRN)","$500 million to $1 billion (USD)"
"matson.com","Honolulu, HI","1001 to 5000 Employees","Company - Public (MATX)","$2 to $5 billion (USD)"
"mauiland.com","Lahaina, HI","Unknown","Company - Private","Unknown / Non-Applicable"
"mavenir.com","Richardson, TX","5001 to 10000 Employees","Company - Private","$100 to $500 million (USD)"
"maximintegrated.com","San Jose, CA","5001 to 10000 Employees","Company - Public (MXIM)","$2 to $5 billion (USD)"
"maxumpetroleum.com","Greenwich, CT","Unknown","Subsidiary or Business Segment","Unknown / Non-Applicable"
"maxwell.com","San Diego, CA","201 to 500 Employees","Company - Public (MXWL)","$100 to $500 million (USD)"
"mayflowerbank.com","Rockland, MA","1 to 50 Employees","Company - Public","$10 to $25 million (USD)"
"mbia.com","Armonk, NY","201 to 500 Employees","Company - Public (MBI)","$100 to $500 million (USD)"
"mbtbank.com","Forest City, IA","51 to 200 Employees","Company - Private","Unknown / Non-Applicable"
"mcclabel.com","Elk Grove Village, OH","10000+ Employees","Company - Private","$2 to $5 billion (USD)"
"mccormickcorporation.com","Hunt Valley, MD","10000+ Employees","Company - Public (MKC)","$5 to $10 billion (USD)"
"mcdonalds.com","Chicago, IL","10000+ Employees","Company - Public (MCD)","$10+ billion (USD)"
"mcewenmining.com","Toronto, Canada","201 to 500 Employees","Company - Public (MUX)","$50 to $100 million (USD)"
"mckesson.com","Irving, TX","10000+ Employees","Company - Public (MCK)","$10+ billion (USD)"
"mdc-partners.com","New York, NY","5001 to 10000 Employees","Company - Public (MDCA)","$1 to $2 billion (USD)"
"mdu.com","Bismarck, ND","10000+ Employees","Company - Public (MDU)","$5 to $10 billion (USD)"
"meas-spec.com","Hampton, VA","Unknown","Subsidiary or Business Segment","Unknown / Non-Applicable"
"medical-action.com","Arden, NC","501 to 1000 Employees","Company - Public (MDCI)","$100 to $500 million (USD)"
"mediumgiant.co","Dallas, TX","51 to 200 Employees","Subsidiary or Business Segment","$50 to $100 million (USD)"
"medtox.com","Saint Paul, MN","501 to 1000 Employees","Subsidiary or Business Segment","$100 to $500 million (USD)"
"medtronic.com","Dublin, Ireland","10000+ Employees","Company - Public (MDT)","$10+ billion (USD)"
"memorialrd.com","Houston, TX","201 to 500 Employees","Company - Public (MRD)","$500 million to $1 billion (USD)"
"mercerint.com","Vancouver, Canada","1001 to 5000 Employees","Company - Public (MERC)","$1 to $2 billion (USD)"
"merck.com","Cambridge, MA","201 to 500 Employees","Company - Public (XLRN)","Unknown / Non-Applicable"
"merck.com","Rahway, NJ","10000+ Employees","Company - Public (MRK)","$10+ billion (USD)"
"mercuryinsurance.com","Los Angeles, CA","1001 to 5000 Employees","Company - Public (MCY)","$2 to $5 billion (USD)"
"meredith.com","Des Moines, IA","5001 to 10000 Employees","Company - Public","Unknown / Non-Applicable"
"meridianbioscience.com","Cincinnati, OH","501 to 1000 Employees","Company - Public (VIVO)","$100 to $500 million (USD)"
"meritagehomes.com","Scottsdale, AZ","1001 to 5000 Employees","Company - Public (MTH)","$2 to $5 billion (USD)"
"mesabi-trust.com","New York, NY","1 to 50 Employees","Company - Public (MSB)","$25 to $50 million (USD)"
"mesalabs.com","Denver, CO","501 to 1000 Employees","Company - Public (MLAB)","$50 to $100 million (USD)"
"methanex.com","Vancouver, Canada","1001 to 5000 Employees","Company - Public (Mx, MEOH)","$2 to $5 billion (USD)"
"methode.com","Chicago, IL","5001 to 10000 Employees","Company - Public (NYSE: MEI)","$1 to $2 billion (USD)"
"met-pro.com","Wayne, PA","201 to 500 Employees","Subsidiary or Business Segment","$100 to $500 million (USD)"
"mfafinancial.com","New York, NY","51 to 200 Employees","Company - Public (MFA)","$100 to $500 million (USD)"
"mfs.com","Boston, MA","1001 to 5000 Employees","Subsidiary or Business Segment","$100 to $500 million (USD)"
"mfsengineers.com","South Plainfield, NJ","51 to 200 Employees","Private Practice / Firm","$5 to $10 million (USD)"
"mgcdiagnostics.com","North Oaks, MN","51 to 200 Employees","Company - Public (MGCD)","$25 to $50 million (USD)"
"mgeenergy.com","Madison, WI","501 to 1000 Employees","Company - Public (MGEE)","$500 million to $1 billion (USD)"
"mgpingredients.com","Atchison, KS","201 to 500 Employees","Company - Public (MGPI)","$100 to $500 million (USD)"
"mgrc.com","Livermore, CA","1001 to 5000 Employees","Company - Public (MGRC)","$100 to $500 million (USD)"
"mheducation.com","New York, NY","1001 to 5000 Employees","Subsidiary or Business Segment","$1 to $2 billion (USD)"
"michaels.com","Irving, TX","10000+ Employees","Company - Private","$2 to $5 billion (USD)"
"micron.com","Boise, ID","10000+ Employees","Company - Public (MU)","$10+ billion (USD)"
"microsemi.com","Aliso Viejo, CA","10000+ Employees","Company - Public","Unknown / Non-Applicable"
"microsoft.com","Redmond, WA","10000+ Employees","Company - Public (MSFT)","$10+ billion (USD)"
"micros-retail.com","Columbia, MD","501 to 1000 Employees","Company - Public (MCRS)","$1 to $2 billion (USD)"
"midcoastenergy.com","Houston, TX","501 to 1000 Employees","Company - Private","Unknown / Non-Applicable"
"middleby.com","Elgin, IL","5001 to 10000 Employees","Company - Public (MIDD)","$2 to $5 billion (USD)"
"middlesexwater.com","Iselin, NJ","201 to 500 Employees","Company - Public (MSEX)","$100 to $500 million (USD)"
"minervaproject.com","San Francisco, CA","1 to 50 Employees","College / University","$1 to $5 million (USD)"
"miteksystems.com","San Diego, CA","201 to 500 Employees","Company - Public (MITK)","$50 to $100 million (USD)"
"mksinst.com","Andover, MA","1001 to 5000 Employees","Subsidiary or Business Segment","$500 million to $1 billion (USD)"
"mmc.com","New York, NY","10000+ Employees","Company - Public (MMC)","$10+ billion (USD)"
"mobileiron.com","Mountain View, CA","501 to 1000 Employees","Company - Public (MOBL)","$100 to $500 million (USD)"
"mocon.com","Minneapolis, MN","201 to 500 Employees","Company - Public (MOCO)","$50 to $100 million (USD)"
"modeln.com","San Mateo, CA","501 to 1000 Employees","Company - Public (MODN)","$100 to $500 million (USD)"
"modine.com","Racine, WI","10000+ Employees","Company - Public (MOD)","$1 to $2 billion (USD)"
"moelis.com","New York, NY","501 to 1000 Employees","Company - Public (MC)","$500 million to $1 billion (USD)"
"molex.com","Lisle, IL","10000+ Employees","Company - Private","$2 to $5 billion (USD)"
"molsoncoors.com","Chicago, IL","10000+ Employees","Company - Public (TAP)","$2 to $5 billion (USD)"
"monogramres.com","Plano, TX","201 to 500 Employees","Company - Public (MORE)","Unknown / Non-Applicable"
"monroecap.com","Chicago, IL","51 to 200 Employees","Company - Private","$25 to $50 million (USD)"
"montageresources.com","Irving, TX","201 to 500 Employees","Company - Public","Unknown / Non-Applicable"
"montagetechnology.com","Philadelphia, PA","501 to 1000 Employees","Company - Private","Unknown / Non-Applicable"
"","Mont-Saint-Hilaire, Canada","501 to 1000 Employees","Company - Private","$100 to $500 million (USD)"
"moog.com","East Aurora, NY","10000+ Employees","Company - Public (MOG-A)","$2 to $5 billion (USD)"
"morganstanley.com","New York, NY","10000+ Employees","Company - Public (MS)","$10+ billion (USD)"
"motorolasolutions.com","Chicago, IL","10000+ Employees","Company - Public (MSI)","$5 to $10 billion (USD)"
"movadogroup.com","Paramus, NJ","1001 to 5000 Employees","Company - Public (MOV)","$500 million to $1 billion (USD)"
"moxiworks.com","Seattle, WA","51 to 200 Employees","Company - Private","Unknown / Non-Applicable"
"mrcooper.com","Dallas, TX","5001 to 10000 Employees","Company - Public (COOP)","$5 to $10 billion (USD)"
"mreic.com","Freehold, NJ","201 to 500 Employees","Company - Public (MNR)","$50 to $100 million (USD)"
"msasafety.com","Cranberry Twp, PA","1001 to 5000 Employees","Company - Public (MSA)","$1 to $2 billion (USD)"
"msfllc.com","San Francisco, CA","51 to 200 Employees","Company - Private","Unknown / Non-Applicable"
"mst.com","Baar, Switzerland","201 to 500 Employees","Company - Private","Unknown / Non-Applicable"
"mtb.com","Buffalo, NY","10000+ Employees","Company - Public (MTB)","$5 to $10 billion (USD)"
"mts.com","Eden Prairie, MN","1001 to 5000 Employees","Company - Public (MTSC)","$500 million to $1 billion (USD)"
"muellerindustries.com","Collierville, TN","1001 to 5000 Employees","Company - Public (MLI)","$2 to $5 billion (USD)"
"murphyoilcorp.com","Houston, TX","201 to 500 Employees","Company - Public (MUR)","$5 to $10 billion (USD)"
"murphyusa.com","El Dorado, AR","5001 to 10000 Employees","Company - Public","$10+ billion (USD)"
"myavista.com","Spokane, WA","1001 to 5000 Employees","Company - Public (AVA)","$1 to $2 billion (USD)"
"myersindustries.com","Akron, OH","1001 to 5000 Employees","Company - Public (MYE)","$500 million to $1 billion (USD)"
"myindianabank.com","Columbus, IN","201 to 500 Employees","Company - Public","$50 to $100 million (USD)"
"mynuzee.com","Vista, CA","1 to 50 Employees","Company - Public","Unknown / Non-Applicable"
"mysunshinebank.com","Plant City, FL","51 to 200 Employees","Company - Public","$10 to $25 million (USD)"
"nabi.com","Rockville, MD","1 to 50 Employees","Company - Public","$25 to $50 million (USD)"
"nabors.com","Houston, TX","10000+ Employees","Company - Public (NBR)","$2 to $5 billion (USD)"
"nacco.com","Cleveland, OH","Unknown","Company - Public (NC)","Unknown / Non-Applicable"
"nai-online.com","Carlsbad, CA","201 to 500 Employees","Company - Public (NAII)","$100 to $500 million (USD)"
"nanometrics.com","Milpitas, CA","501 to 1000 Employees","Company - Public (NANO)","$100 to $500 million (USD)"
"nanostring.com","Seattle, WA","201 to 500 Employees","Company - Public (NSTG)","$25 to $50 million (USD)"
"napcosecurity.com","Amityville, NY","501 to 1000 Employees","Company - Public (NSSC)","$100 to $500 million (USD)"
"nathansfamous.com","Jericho, NY","201 to 500 Employees","Company - Public (NATH)","$50 to $100 million (USD)"
"nationalequityfund.org","Chicago, IL","51 to 200 Employees","Company - Private","$25 to $50 million (USD)"
"nationalfuelgas.com","Buffalo, NY","1001 to 5000 Employees","Company - Public (NFG)","$1 to $2 billion (USD)"
"nationalgeneral.com","New York, NY","10000+ Employees","Company - Public (NGHC)","$2 to $5 billion (USD)"
"nationalmi.com","Emeryville, CA","201 to 500 Employees","Company - Public (NMIH)","Unknown / Non-Applicable"
"nationalpenn.com","Allentown, PA","1001 to 5000 Employees","Company - Public (NPBC)","$100 to $500 million (USD)"
"nationalsecuritygroup.com","Elba, AL","51 to 200 Employees","Company - Public (NSEC)","$50 to $100 million (USD)"
"nationalwesternlife.com","Austin, TX","201 to 500 Employees","Subsidiary or Business Segment","$100 to $500 million (USD)"
"naturalgrocers.com/about/careers","Lakewood, CO","1001 to 5000 Employees","Company - Public (NGVC)","$500 million to $1 billion (USD)"
"naturessunshine.com","Lehi, UT","501 to 1000 Employees","Company - Public (NATR)","$100 to $500 million (USD)"
"natwestgroup.com","Edinburgh, United Kingdom","10000+ Employees","Company - Public (RBS)","$10+ billion (USD)"
"navg.com","Hartford, CT","501 to 1000 Employees","Company - Public (NAVG)","$1 to $2 billion (USD)"
"navient.com","Wilmington, DE","5001 to 10000 Employees","Company - Public (NAVI)","$2 to $5 billion (USD)"
"navigatorgas.com","London, United Kingdom","51 to 200 Employees","Company - Private","Unknown / Non-Applicable"
"navistar.com","Lisle, IL","10000+ Employees","Company - Public (NAV)","$5 to $10 billion (USD)"
"nblenergy.com","Houston, TX","1001 to 5000 Employees","Company - Public (NBL)","$5 to $10 billion (USD)"
"nbtbank.com","Norwich, NY","1001 to 5000 Employees","Company - Public (NBTB)","$100 to $500 million (USD)"
"ncr.com","Atlanta, GA","10000+ Employees","Company - Public (NCR)","$5 to $10 billion (USD)"
"neogen.com","Lansing, MI","1001 to 5000 Employees","Company - Public (NEOG)","$100 to $500 million (USD)"
"neoleukin.com","Seattle, WA","1 to 50 Employees","Company - Public","Unknown / Non-Applicable"
"net.com","Westford, MA","51 to 200 Employees","Company - Public","$10 to $25 million (USD)"
"newageproducts.com","North York, Canada","51 to 200 Employees","Company - Private","Unknown / Non-Applicable"
"newamerica.org","Washington, DC","51 to 200 Employees","Non-profit Organisation","$25 to $50 million (USD)"
"newbridgebank.com","Greensboro, NC","201 to 500 Employees","Company - Public (NBBC)","$100 to $500 million (USD)"
"newellbrands.com","Atlanta, GA","10000+ Employees","Company - Public (NWL)","$10+ billion (USD)"
"newmarket.com","Richmond, VA","1001 to 5000 Employees","Company - Public (NEU)","$2 to $5 billion (USD)"
"newmont.com","Denver, CO","10000+ Employees","Company - Public (NEM)","$5 to $10 billion (USD)"
"newpark.com","Spring, TX","1001 to 5000 Employees","Company - Public (NR)","$500 million to $1 billion (USD)"
"newresi.com","New York, NY","1 to 50 Employees","Company - Public (NRZ)","Unknown / Non-Applicable"
"newscorp.com","New York, NY","10000+ Employees","Company - Public (NWS)","$5 to $10 billion (USD)"
"newtekone.com","Boca Raton, FL","201 to 500 Employees","Company - Public (NEWT)","$100 to $500 million (USD)"
"nexencnoocltd.com","Calgary, Canada","1001 to 5000 Employees","Subsidiary or Business Segment","$5 to $10 billion (USD)"
"nexeosolutions.com","The Woodlands, TX","1001 to 5000 Employees","Company - Private","$2 to $5 billion (USD)"
"nexteraenergy.com","Juno Beach, FL","10000+ Employees","Company - Public (NEE)","$10+ billion (USD)"
"nextgen.com","Atlanta, GA","1001 to 5000 Employees","Company - Public (NXGN)","$500 million to $1 billion (USD)"
"ngas.com","Lexington, KY","51 to 200 Employees","Subsidiary or Business Segment","$50 to $100 million (USD)"
"nglenergypartners.com","Tulsa, OK","1001 to 5000 Employees","Company - Public (NGL)","$10+ billion (USD)"
"nhldcorp.com","New York, NY","1001 to 5000 Employees","Company - Public (NHLD)","$100 to $500 million (USD)"
"nhp-reit.com","Newport Beach, CA","1 to 50 Employees","Company - Public","$100 to $500 million (USD)"
"nicoletbank.com","Green Bay, WI","201 to 500 Employees","Company - Private","$50 to $100 million (USD)"
"nicorgas.com","Naperville, IL","1001 to 5000 Employees","Subsidiary or Business Segment","$1 to $2 billion (USD)"
"nimblestorage.com","San Jose, CA","1001 to 5000 Employees","Company - Public (NMBL)","$100 to $500 million (USD)"
"nisource.com","Merrillville, IN","5001 to 10000 Employees","Company - Public","$2 to $5 billion (USD)"
"njresources.com","Wall Township, NJ","1001 to 5000 Employees","Company - Public (NJR)","$2 to $5 billion (USD)"
"nl-ind.com","Dallas, TX","1001 to 5000 Employees","Company - Public (NL)","$100 to $500 million (USD)"
"nomagic.ai","Warsaw, Poland","1 to 50 Employees","Company - Private","Unknown / Non-Applicable"
"nomura.com","Tokyo, Japan","10000+ Employees","Company - Public (NMR)","$10+ billion (USD)"
"noodles.com","Broomfield, CO","10000+ Employees","Company - Public (NDLS)","$100 to $500 million (USD)"
"nordion.com","Kanata, Canada","201 to 500 Employees","Company - Public (NDN)","$100 to $500 million (USD)"
"nordson.com","Westlake, OH","5001 to 10000 Employees","Company - Public (NDSN)","$2 to $5 billion (USD)"
"nordstrom.com","Seattle, WA","10000+ Employees","Company - Public (JWN)","$10+ billion (USD)"
"norfolksouthern.com/content/nscorp/en.html","Atlanta, GA","10000+ Employees","Company - Public (NSC)","$10+ billion (USD)"
"nortechsys.com","Maple Grove, MN","501 to 1000 Employees","Company - Public (NSYS)","$100 to $500 million (USD)"
